Carcass,Unit,Visibility,GroundCover,Season,HabitatType,Split,Size,DateFound
3809,1,H,B,SF,HT2,C1,XL,4/9/2017
3810,1,H,B,SF,HT2,C1,XL,4/9/2017
3811,1,H,B,SF,HT2,C1,XL,4/9/2017
3812,1,H,B,SF,HT2,C1,XL,4/9/2017
3813,1,H,B,SF,HT2,C1,XL,4/9/2017
3814,1,H,A,WS,HT1,C2,M,2/5/2017
3815,1,H,A,WS,HT1,C2,M,2/5/2017
3816,1,H,A,WS,HT1,C2,M,2/5/2017
3817,1,H,A,WS,HT1,C2,M,3/12/2017
3818,1,H,A,WS,HT1,C2,M,3/12/2017
3819,1,H,A,WS,HT1,C2,M,3/12/2017
3820,1,H,A,WS,HT1,C2,M,3/12/2017
3821,1,H,A,WS,HT1,C2,M,3/12/2017
3822,1,M,A,SF,HT1,C2,S,2/19/2017
3823,1,M,A,SF,HT1,C2,S,2/19/2017
3824,1,M,A,SF,HT1,C2,S,2/19/2017
3825,1,M,A,SF,HT1,C2,S,2/19/2017
3826,1,M,A,SF,HT1,C2,S,2/19/2017
3827,1,M,A,SF,HT1,C2,S,2/26/2017
3828,1,M,A,SF,HT1,C2,S,2/26/2017
3829,1,M,A,SF,HT1,C2,S,2/26/2017
3830,1,M,A,SF,HT1,C2,S,2/26/2017
3831,1,M,A,SF,HT1,C2,S,2/26/2017
3832,1,M,B,WS,HT1,C1,S,2/26/2017
3833,1,M,B,WS,HT1,C1,S,2/26/2017
3834,1,M,B,WS,HT1,C1,S,2/26/2017
3835,1,M,B,WS,HT1,C1,S,2/26/2017
3836,1,M,B,WS,HT1,C1,S,2/26/2017
3837,1,M,B,WS,HT1,C1,S,2/26/2017
3838,1,M,B,WS,HT1,C1,S,2/26/2017
3839,1,M,B,WS,HT1,C1,S,2/26/2017
3840,1,H,B,SF,HT1,C1,S,2/26/2017
3841,1,H,B,SF,HT1,C1,S,2/26/2017
3842,1,H,B,SF,HT1,C1,S,2/26/2017
3843,1,H,B,SF,HT1,C1,S,2/26/2017
3844,1,H,B,SF,HT1,C1,S,2/26/2017
3845,1,H,B,SF,HT1,C1,S,2/26/2017
3846,1,H,B,SF,HT1,C1,S,2/26/2017
3847,1,H,B,SF,HT1,C1,S,2/26/2017
3848,1,H,B,SF,HT1,C1,S,2/26/2017
3849,1,H,B,SF,HT1,C1,S,2/26/2017
3850,2,H,B,SF,HT1,C2,XL,4/4/2017
3851,2,H,B,SF,HT1,C2,XL,4/4/2017
3852,2,H,B,SF,HT1,C2,XL,4/4/2017
3853,2,H,B,SF,HT1,C2,XL,4/4/2017
3854,2,H,B,SF,HT1,C2,XL,4/4/2017
3855,2,H,B,SF,HT1,C2,XL,4/4/2017
3856,2,H,B,SF,HT1,C2,XL,4/4/2017
3857,2,H,B,SF,HT1,C2,XL,4/4/2017
3858,2,H,B,SF,HT1,C2,XL,4/4/2017
3859,2,H,B,SF,HT1,C2,XL,4/4/2017
3860,2,H,B,SF,HT1,C2,XL,4/4/2017
3861,2,H,B,SF,HT2,C2,XL,4/4/2017
3862,2,H,B,SF,HT2,C2,XL,4/4/2017
3863,2,H,B,SF,HT2,C2,XL,4/4/2017
3864,2,H,B,SF,HT2,C2,XL,4/4/2017
3865,2,H,B,SF,HT2,C2,XL,4/4/2017
3866,2,H,B,SF,HT2,C2,XL,4/4/2017
3867,2,H,B,SF,HT2,C2,XL,4/4/2017
3868,2,H,B,SF,HT2,C2,XL,4/4/2017
3869,2,H,B,SF,HT2,C2,XL,4/4/2017
3870,2,M,A,WS,HT1,C2,M,2/28/2017
3871,2,M,A,WS,HT1,C2,M,2/28/2017
3872,2,M,A,WS,HT1,C2,M,2/28/2017
3873,2,M,A,WS,HT1,C2,M,2/28/2017
3874,2,M,A,WS,HT1,C2,M,2/28/2017
3875,2,M,A,WS,HT1,C2,M,2/28/2017
3876,2,M,A,WS,HT1,C2,M,2/7/2017
3877,2,M,A,WS,HT1,C2,M,2/7/2017
3878,2,M,A,WS,HT1,C2,M,2/7/2017
3879,2,M,A,WS,HT1,C2,M,2/7/2017
3880,2,M,A,WS,HT1,C2,M,2/7/2017
3881,2,M,B,SF,HT2,C1,M,2/7/2017
3882,2,M,B,SF,HT2,C1,M,2/7/2017
3883,2,M,B,SF,HT2,C1,M,2/7/2017
3884,2,M,B,SF,HT2,C1,M,2/7/2017
3885,2,M,B,SF,HT2,C1,M,2/7/2017
3886,2,M,B,SF,HT2,C1,M,2/7/2017
3887,2,M,B,SF,HT2,C1,M,2/7/2017
3888,2,M,B,SF,HT2,C1,M,2/7/2017
3889,2,M,B,SF,HT2,C1,S,2/28/2017
3890,2,M,B,SF,HT2,C1,S,2/28/2017
3891,2,M,B,SF,HT2,C1,S,2/28/2017
3892,2,M,B,SF,HT2,C1,S,2/28/2017
3893,2,M,B,SF,HT2,C1,S,2/28/2017
3894,2,M,B,SF,HT2,C1,S,2/28/2017
3895,2,M,B,SF,HT2,C1,S,2/28/2017
3896,2,M,B,SF,HT2,C1,S,2/7/2017
3897,2,M,B,SF,HT2,C1,S,2/7/2017
3898,2,M,B,SF,HT2,C1,S,2/7/2017
3899,2,M,B,SF,HT2,C1,S,2/7/2017
3900,3,H,A,WS,HT1,C1,XL,3/10/2017
3901,3,H,A,WS,HT1,C1,XL,3/10/2017
3902,3,H,A,WS,HT1,C1,XL,3/10/2017
3903,3,H,A,WS,HT1,C1,XL,3/10/2017
3904,3,H,A,WS,HT1,C1,XL,3/12/2017
3905,3,H,A,WS,HT1,C1,XL,3/12/2017
3906,3,H,A,WS,HT1,C1,XL,3/12/2017
3907,3,H,A,WS,HT1,C1,XL,3/12/2017
3908,3,H,A,WS,HT1,C1,XL,3/12/2017
3909,3,M,A,WS,HT1,C2,L,2/22/2017
3910,3,M,A,WS,HT1,C2,L,2/22/2017
3911,3,M,A,WS,HT1,C2,L,2/22/2017
3912,3,M,A,WS,HT1,C2,L,2/22/2017
3913,3,M,A,WS,HT1,C2,L,2/24/2017
3914,3,M,A,WS,HT1,C2,L,2/24/2017
3915,3,M,A,WS,HT1,C2,L,2/24/2017
3916,3,M,A,WS,HT1,C2,L,2/24/2017
3917,3,M,A,WS,HT1,C2,L,2/24/2017
3918,3,M,A,WS,HT1,C2,L,2/24/2017
3919,3,M,A,WS,HT1,C2,L,2/26/2017
3920,3,M,B,SF,HT1,C1,L,2/26/2017
3921,3,M,B,SF,HT1,C1,L,2/26/2017
3922,3,M,B,SF,HT1,C1,L,2/26/2017
3923,3,M,B,SF,HT1,C1,L,2/26/2017
3924,3,M,B,SF,HT1,C1,L,2/26/2017
3925,3,M,B,SF,HT1,C1,L,2/26/2017
3926,3,M,B,SF,HT1,C1,L,2/28/2017
3927,3,M,B,SF,HT1,C1,L,2/28/2017
3928,3,M,A,WS,HT1,C2,M,2/16/2017
3929,3,M,A,WS,HT1,C2,M,2/16/2017
3930,3,M,A,WS,HT1,C2,M,2/18/2017
3931,3,M,A,WS,HT1,C2,M,2/18/2017
3932,3,M,A,WS,HT1,C2,M,2/18/2017
3933,3,M,A,WS,HT1,C2,M,2/18/2017
3934,3,M,A,WS,HT1,C2,M,2/18/2017
3935,3,M,A,WS,HT1,C2,M,2/18/2017
3936,3,M,A,WS,HT1,C2,M,2/2/2017
3937,3,H,A,WS,HT2,C1,M,2/2/2017
3938,3,H,A,WS,HT2,C1,M,2/2/2017
3939,3,H,A,WS,HT2,C1,M,2/2/2017
3940,3,H,A,WS,HT2,C1,M,2/2/2017
3941,3,H,A,WS,HT2,C1,M,2/2/2017
3942,3,H,A,WS,HT2,C1,M,2/2/2017
3943,3,H,A,WS,HT2,C1,M,2/20/2017
3944,3,H,A,WS,HT2,C1,M,2/20/2017
3945,3,H,B,SF,HT2,C1,S,2/2/2017
3946,3,H,B,SF,HT2,C1,S,2/2/2017
3947,3,H,B,SF,HT2,C1,S,2/2/2017
3948,3,H,B,SF,HT2,C1,S,2/2/2017
3949,3,H,B,SF,HT2,C1,S,2/2/2017
3950,3,H,B,SF,HT2,C1,S,2/2/2017
3951,3,H,B,SF,HT2,C1,S,2/2/2017
3952,3,H,B,SF,HT2,C1,S,2/2/2017
3953,4,M,B,SF,HT1,C1,XL,3/15/2017
3954,4,M,B,SF,HT1,C1,XL,3/17/2017
3955,4,M,B,SF,HT1,C1,XL,3/17/2017
3956,4,M,B,SF,HT1,C1,XL,3/17/2017
3957,4,M,B,SF,HT1,C1,XL,3/17/2017
3958,4,M,B,SF,HT1,C1,XL,3/17/2017
3959,4,M,B,SF,HT1,C1,XL,3/17/2017
3960,4,M,B,SF,HT1,C1,XL,3/19/2017
3961,4,M,B,SF,HT1,C1,XL,3/19/2017
3962,4,M,B,SF,HT1,C1,XL,3/19/2017
3963,4,M,B,SF,HT1,C1,XL,3/19/2017
3964,4,M,B,SF,HT2,C2,XL,3/19/2017
3965,4,M,B,SF,HT2,C2,XL,3/19/2017
3966,4,M,B,SF,HT2,C2,XL,3/21/2017
3967,4,M,B,SF,HT2,C2,XL,3/21/2017
3968,4,M,B,SF,HT2,C2,XL,3/21/2017
3969,4,M,B,SF,HT2,C2,XL,3/21/2017
3970,4,M,B,SF,HT2,C2,XL,3/21/2017
3971,4,M,B,SF,HT2,C2,XL,3/21/2017
3972,4,M,B,SF,HT2,C2,XL,3/23/2017
3973,4,H,A,WS,HT2,C2,XL,3/23/2017
3974,4,H,A,WS,HT2,C2,XL,3/23/2017
3975,4,H,A,WS,HT2,C2,XL,3/23/2017
3976,4,H,A,WS,HT2,C2,XL,3/23/2017
3977,4,H,A,WS,HT2,C2,XL,3/23/2017
3978,4,H,A,WS,HT2,C2,XL,3/25/2017
3979,4,H,A,WS,HT2,C2,XL,3/25/2017
3980,4,H,A,WS,HT2,C2,XL,3/25/2017
3981,4,H,B,WS,HT1,C2,XL,3/25/2017
3982,4,H,B,WS,HT1,C2,XL,3/25/2017
3983,4,H,B,WS,HT1,C2,XL,3/25/2017
3984,4,H,B,WS,HT1,C2,XL,3/27/2017
3985,4,H,B,WS,HT1,C2,XL,3/27/2017
3986,4,H,B,WS,HT1,C2,XL,3/27/2017
3987,4,H,B,WS,HT1,C2,XL,3/27/2017
3988,4,H,B,WS,HT1,C2,XL,3/27/2017
3989,4,L,A,SF,HT1,C1,L,2/17/2017
3990,4,L,A,SF,HT1,C1,L,2/17/2017
3991,4,L,A,SF,HT1,C1,L,2/19/2017
3992,4,L,A,SF,HT1,C1,L,2/19/2017
3993,4,L,A,SF,HT1,C1,L,2/19/2017
3994,4,L,A,SF,HT1,C1,L,2/19/2017
3995,4,L,A,SF,HT1,C1,L,2/19/2017
3996,4,L,A,SF,HT1,C1,L,2/19/2017
3997,4,L,A,SF,HT1,C1,L,2/19/2017
3998,4,L,A,SF,HT1,C2,L,2/19/2017
3999,4,L,A,SF,HT1,C2,L,2/19/2017
4000,4,L,A,SF,HT1,C2,L,2/19/2017
4001,4,L,A,SF,HT1,C2,L,2/21/2017
4002,4,L,A,SF,HT1,C2,L,2/21/2017
4003,4,L,A,SF,HT1,C2,L,2/21/2017
4004,4,L,A,SF,HT1,C2,L,2/21/2017
4005,4,L,A,SF,HT1,C2,L,2/21/2017
4006,4,L,A,SF,HT1,C2,L,2/21/2017
4007,4,L,A,SF,HT1,C2,L,2/21/2017
4008,4,L,A,SF,HT1,C2,L,2/21/2017
4009,4,M,A,WS,HT2,C2,L,2/21/2017
4010,4,M,A,WS,HT2,C2,L,2/23/2017
4011,4,M,A,WS,HT2,C2,L,2/23/2017
4012,4,M,A,WS,HT2,C2,L,2/23/2017
4013,4,M,A,WS,HT2,C2,L,2/23/2017
4014,4,M,A,WS,HT2,C2,L,2/23/2017
4015,4,M,A,WS,HT2,C2,L,2/23/2017
4016,4,M,A,WS,HT2,C2,L,2/23/2017
4017,4,M,A,WS,HT2,C2,L,2/23/2017
4018,4,M,A,WS,HT2,C2,L,2/23/2017
4019,4,M,B,WS,HT1,C2,L,2/25/2017
4020,4,M,B,WS,HT1,C2,L,2/25/2017
4021,4,M,B,WS,HT1,C2,L,2/25/2017
4022,4,M,B,WS,HT1,C2,L,2/25/2017
4023,4,M,B,WS,HT1,C2,L,2/25/2017
4024,4,M,B,WS,HT1,C2,L,2/25/2017
4025,4,M,B,WS,HT1,C2,L,2/25/2017
4026,4,M,B,WS,HT1,C2,L,2/25/2017
4027,4,M,B,WS,HT1,C2,L,2/27/2017
4028,4,M,B,WS,HT1,C2,L,2/27/2017
4029,4,M,B,WS,HT2,C1,L,2/27/2017
4030,4,M,B,WS,HT2,C1,L,2/27/2017
4031,4,M,B,WS,HT2,C1,L,2/27/2017
4032,4,M,B,WS,HT2,C1,L,2/27/2017
4033,4,M,B,WS,HT2,C1,L,2/27/2017
4034,4,M,B,WS,HT2,C1,L,2/27/2017
4035,4,M,B,WS,HT2,C1,L,2/3/2017
4036,4,M,B,WS,HT2,C1,L,2/3/2017
4037,4,H,A,WS,HT2,C2,L,2/3/2017
4038,4,H,A,WS,HT2,C2,L,2/3/2017
4039,4,H,A,WS,HT2,C2,L,2/3/2017
4040,4,H,A,WS,HT2,C2,L,2/3/2017
4041,4,H,A,WS,HT2,C2,L,2/3/2017
4042,4,H,A,WS,HT2,C2,L,2/3/2017
4043,4,H,A,WS,HT2,C2,L,2/3/2017
4044,4,H,A,WS,HT2,C2,L,2/3/2017
4045,4,H,A,WS,HT2,C2,L,2/3/2017
4046,4,H,A,WS,HT2,C2,L,2/5/2017
4047,4,H,B,WS,HT1,C2,L,2/5/2017
4048,4,H,B,WS,HT1,C2,L,2/5/2017
4049,4,H,B,WS,HT1,C2,L,2/5/2017
4050,4,H,B,WS,HT1,C2,L,2/5/2017
4051,4,H,B,WS,HT1,C2,L,2/7/2017
4052,4,H,B,WS,HT1,C2,L,2/7/2017
4053,4,H,B,WS,HT1,C2,L,2/7/2017
4054,4,H,B,WS,HT1,C2,L,2/7/2017
4055,4,H,B,WS,HT1,C2,L,2/7/2017
4056,4,H,B,WS,HT1,C2,M,2/17/2017
4057,4,H,B,WS,HT1,C2,M,2/17/2017
4058,4,H,B,WS,HT1,C2,M,2/17/2017
4059,4,H,B,WS,HT1,C2,M,2/17/2017
4060,4,H,B,WS,HT1,C2,M,2/19/2017
4061,4,H,B,WS,HT1,C2,M,2/19/2017
4062,4,H,B,WS,HT1,C2,M,2/19/2017
4063,4,H,B,WS,HT1,C2,M,2/21/2017
4064,4,H,B,WS,HT1,C2,M,2/21/2017
4065,4,H,B,WS,HT1,C2,M,2/21/2017
4066,4,H,B,WS,HT1,C2,M,2/21/2017
4067,4,H,B,WS,HT1,C2,S,2/11/2017
4068,4,H,B,WS,HT1,C2,S,2/11/2017
4069,4,H,B,WS,HT1,C2,S,2/13/2017
4070,4,H,B,WS,HT1,C2,S,2/13/2017
4071,4,H,B,WS,HT1,C2,S,2/13/2017
4072,4,H,B,WS,HT1,C2,S,2/13/2017
4073,4,H,B,WS,HT1,C2,S,2/15/2017
4074,4,H,B,WS,HT1,C2,S,2/15/2017
4075,4,H,B,WS,HT1,C2,S,2/15/2017
4076,4,H,B,WS,HT1,C2,S,2/15/2017
4077,4,H,B,WS,HT2,C1,S,2/15/2017
4078,4,H,B,WS,HT2,C1,S,2/15/2017
4079,4,H,B,WS,HT2,C1,S,2/15/2017
4080,4,H,B,WS,HT2,C1,S,2/15/2017
4081,4,H,B,WS,HT2,C1,S,2/15/2017
4082,4,H,B,WS,HT2,C1,S,2/15/2017
4083,4,H,B,WS,HT2,C1,S,2/15/2017
4084,4,H,B,WS,HT2,C1,S,2/17/2017
4085,5,H,A,SF,HT1,C1,XL,3/12/2017
4086,5,H,A,SF,HT1,C1,XL,3/12/2017
4087,5,H,A,SF,HT1,C1,XL,3/12/2017
4088,5,H,A,SF,HT1,C1,XL,3/12/2017
4089,5,H,A,SF,HT1,C1,XL,3/14/2017
4090,5,H,A,SF,HT1,C1,XL,3/14/2017
4091,5,H,A,SF,HT1,C1,XL,3/14/2017
4092,5,H,A,SF,HT1,C1,XL,3/16/2017
4093,5,H,A,SF,HT1,C1,XL,3/16/2017
4094,5,H,B,WS,HT1,C1,XL,3/16/2017
4095,5,H,B,WS,HT1,C1,XL,3/16/2017
4096,5,H,B,WS,HT1,C1,XL,3/16/2017
4097,5,H,B,WS,HT1,C1,XL,3/16/2017
4098,5,H,B,WS,HT1,C1,XL,3/16/2017
4099,5,H,B,WS,HT1,C1,XL,3/16/2017
4100,5,H,B,WS,HT1,C1,XL,3/18/2017
4101,5,H,B,WS,HT1,C1,XL,3/18/2017
4102,5,H,B,WS,HT1,C1,XL,3/18/2017
4103,5,H,B,WS,HT1,C1,XL,3/2/2017
4104,5,M,A,SF,HT2,C2,L,2/22/2017
4105,5,M,A,SF,HT2,C2,L,2/22/2017
4106,5,M,A,SF,HT2,C2,L,2/22/2017
4107,5,M,A,SF,HT2,C2,L,2/22/2017
4108,5,M,A,SF,HT2,C2,L,2/22/2017
4109,5,M,A,SF,HT2,C2,L,2/22/2017
4110,5,M,A,SF,HT2,C2,L,2/24/2017
4111,5,M,A,SF,HT2,C2,L,2/24/2017
4112,5,M,A,SF,HT2,C2,L,2/24/2017
4113,5,M,A,SF,HT2,C2,L,2/24/2017
4114,5,M,B,WS,HT1,C1,L,2/24/2017
4115,5,M,B,WS,HT1,C1,L,2/24/2017
4116,5,M,B,WS,HT1,C1,L,2/26/2017
4117,5,M,B,WS,HT1,C1,L,2/26/2017
4118,5,M,B,WS,HT1,C1,L,2/26/2017
4119,5,M,B,WS,HT1,C1,L,2/26/2017
4120,5,M,B,WS,HT1,C1,L,2/26/2017
4121,5,M,B,WS,HT1,C1,L,2/28/2017
4122,5,M,B,WS,HT1,C1,L,2/28/2017
4123,5,M,B,WS,HT1,C2,L,2/28/2017
4124,5,M,B,WS,HT1,C2,L,2/28/2017
4125,5,M,B,WS,HT1,C2,L,2/28/2017
4126,5,M,B,WS,HT1,C2,L,2/28/2017
4127,5,M,B,WS,HT1,C2,L,2/28/2017
4128,5,M,B,WS,HT1,C2,L,2/28/2017
4129,5,M,B,WS,HT1,C2,L,2/28/2017
4130,5,M,B,WS,HT1,C2,L,2/28/2017
4131,5,M,B,WS,HT1,C2,L,2/4/2017
4132,5,M,B,WS,HT1,C2,L,2/4/2017
4133,5,M,B,WS,HT1,C2,L,2/4/2017
4134,5,H,A,SF,HT1,C1,L,2/4/2017
4135,5,H,A,SF,HT1,C1,L,2/4/2017
4136,5,H,A,SF,HT1,C1,L,2/4/2017
4137,5,H,A,SF,HT1,C1,L,2/4/2017
4138,5,H,A,SF,HT1,C1,L,2/4/2017
4139,5,H,A,SF,HT1,C1,L,2/4/2017
4140,5,H,A,SF,HT1,C1,L,2/4/2017
4141,5,H,A,SF,HT1,C1,L,2/6/2017
4142,5,H,A,SF,HT1,C1,L,2/6/2017
4143,5,H,A,SF,HT1,C1,L,2/6/2017
4144,5,M,B,WS,HT1,C1,M,2/26/2017
4145,5,M,B,WS,HT1,C1,M,2/26/2017
4146,5,M,B,WS,HT1,C1,M,2/26/2017
4147,5,M,B,WS,HT1,C1,M,2/28/2017
4148,5,M,B,WS,HT1,C1,M,2/28/2017
4149,5,M,B,WS,HT1,C1,M,2/28/2017
4150,5,M,B,WS,HT1,C1,M,2/28/2017
4151,5,M,B,WS,HT1,C1,M,2/28/2017
4152,5,M,B,WS,HT1,C1,M,2/28/2017
4153,5,M,B,WS,HT1,C1,M,2/28/2017
4154,3,M,A,SF,HT1,C1,XL,3/12/2017
4155,3,M,A,SF,HT1,C1,XL,3/14/2017
4156,3,M,A,SF,HT1,C1,XL,3/14/2017
4157,3,M,A,SF,HT1,C1,XL,3/14/2017
4158,3,M,A,SF,HT1,C1,XL,3/14/2017
4159,3,M,A,SF,HT1,C1,XL,3/14/2017
4160,3,M,A,SF,HT1,C1,XL,3/14/2017
4161,3,M,A,SF,HT1,C1,XL,3/14/2017
4162,3,H,B,SF,HT2,C2,XL,3/14/2017
4163,3,H,B,SF,HT2,C2,XL,3/14/2017
4164,3,H,B,SF,HT2,C2,XL,3/16/2017
4165,3,H,B,SF,HT2,C2,XL,3/16/2017
4166,3,H,B,SF,HT2,C2,XL,3/16/2017
4167,3,H,B,SF,HT2,C2,XL,3/16/2017
4168,3,H,B,SF,HT2,C2,XL,3/16/2017
4169,3,H,B,SF,HT2,C2,XL,3/16/2017
4170,3,H,B,SF,HT2,C2,XL,3/16/2017
4171,3,H,B,SF,HT2,C2,XL,3/18/2017
4172,3,H,B,SF,HT2,C2,L,2/28/2017
4173,3,H,B,SF,HT2,C2,L,2/28/2017
4174,3,H,B,SF,HT2,C2,L,2/4/2017
4175,3,H,B,SF,HT2,C2,L,2/4/2017
4176,3,H,B,SF,HT2,C2,L,2/4/2017
4177,3,H,B,SF,HT2,C2,L,2/4/2017
4178,3,H,B,SF,HT2,C2,L,2/4/2017
4179,3,H,B,SF,HT2,C2,L,2/4/2017
4180,3,H,B,SF,HT2,C2,L,2/4/2017
4181,3,H,B,SF,HT2,C2,L,2/4/2017
4182,5,H,B,SF,HT1,C1,XL,3/2/2017
4183,5,H,B,SF,HT1,C1,XL,3/2/2017
4184,5,H,B,SF,HT1,C1,XL,3/2/2017
4185,5,H,B,SF,HT1,C1,XL,3/2/2017
4186,5,H,B,SF,HT1,C1,XL,3/2/2017
4187,5,H,B,SF,HT1,C1,XL,3/2/2017
4188,5,H,B,SF,HT1,C1,XL,3/2/2017
4189,5,H,B,SF,HT1,C1,XL,3/2/2017
4190,5,H,B,SF,HT1,C1,XL,3/20/2017
4191,5,H,B,SF,HT1,C1,XL,3/20/2017
4192,5,H,B,WS,HT1,C2,XL,3/20/2017
4193,5,H,B,WS,HT1,C2,XL,3/20/2017
4194,5,H,B,WS,HT1,C2,XL,3/20/2017
4195,5,H,B,WS,HT1,C2,XL,3/20/2017
4196,5,H,B,WS,HT1,C2,XL,3/20/2017
4197,5,H,B,WS,HT1,C2,XL,3/20/2017
4198,5,H,B,WS,HT1,C2,XL,3/22/2017
4199,5,H,B,WS,HT1,C2,XL,3/22/2017
4200,5,H,B,WS,HT1,C2,XL,3/22/2017
4201,5,H,B,WS,HT1,C2,XL,3/22/2017
4202,5,H,B,WS,HT1,C2,XL,3/22/2017
4203,1,H,A,SF,HT1,C2,XL,4/9/2017
4204,1,H,A,SF,HT1,C2,XL,4/9/2017
4205,1,H,A,SF,HT1,C2,XL,4/9/2017
4206,1,H,A,SF,HT1,C2,XL,4/9/2017
4207,1,H,A,SF,HT1,C2,XL,4/9/2017
4208,1,H,A,SF,HT1,C2,XL,4/9/2017
4209,1,H,A,SF,HT1,C2,XL,4/9/2017
4210,1,H,A,SF,HT1,C2,XL,4/9/2017
4211,1,H,A,SF,HT1,C2,XL,4/9/2017
4212,1,H,A,SF,HT1,C2,XL,4/9/2017
4213,1,H,A,SF,HT1,C1,L,4/2/2017
4214,1,H,A,SF,HT1,C1,L,4/2/2017
4215,1,H,A,SF,HT1,C1,L,4/2/2017
4216,1,H,A,SF,HT1,C1,L,4/2/2017
4217,1,H,A,SF,HT1,C1,L,4/2/2017
4218,1,H,A,SF,HT1,C1,L,4/2/2017
4219,1,H,A,SF,HT1,C1,L,4/2/2017
4220,1,H,A,SF,HT1,C1,L,4/2/2017
4221,1,H,A,SF,HT1,C1,L,4/2/2017
4222,1,H,A,SF,HT1,C1,L,4/2/2017
4223,1,H,A,SF,HT1,C1,L,4/2/2017
4224,1,M,A,WS,HT2,C2,M,3/12/2017
4225,1,M,A,WS,HT2,C2,M,3/12/2017
4226,1,M,A,WS,HT2,C2,M,3/12/2017
4227,1,M,A,WS,HT2,C2,M,3/12/2017
4228,1,M,A,WS,HT2,C2,M,3/12/2017
4229,1,M,A,WS,HT2,C2,M,3/12/2017
4230,1,M,A,WS,HT2,C2,M,3/12/2017
4231,1,M,A,WS,HT2,C2,M,3/12/2017
4232,1,M,A,WS,HT2,C2,M,3/12/2017
4233,1,M,A,WS,HT2,C2,M,3/12/2017
4234,1,M,A,WS,HT2,C2,M,3/12/2017
4235,1,M,A,WS,HT2,C2,M,3/12/2017
4236,1,M,B,SF,HT1,C2,M,3/12/2017
4237,1,M,B,SF,HT1,C2,M,3/12/2017
4238,1,M,B,SF,HT1,C2,M,3/19/2017
4239,1,M,B,SF,HT1,C2,M,3/19/2017
4240,1,M,B,SF,HT1,C2,M,3/19/2017
4241,1,M,B,SF,HT1,C2,M,3/19/2017
4242,1,M,B,SF,HT1,C2,M,3/19/2017
4243,1,M,B,SF,HT1,C2,M,3/19/2017
4244,1,M,B,SF,HT1,C2,M,3/19/2017
4245,1,M,B,SF,HT1,C2,M,3/19/2017
4246,1,H,A,SF,HT2,C1,M,3/19/2017
4247,1,H,A,SF,HT2,C1,M,3/19/2017
4248,1,H,A,SF,HT2,C1,M,3/19/2017
4249,1,H,A,SF,HT2,C1,M,3/19/2017
4250,1,H,A,SF,HT2,C1,M,3/19/2017
4251,1,H,A,SF,HT2,C1,M,3/19/2017
4252,1,H,A,SF,HT2,C1,M,3/19/2017
4253,1,H,A,SF,HT2,C1,M,3/19/2017
4254,1,H,A,SF,HT2,C1,M,3/19/2017
4255,1,H,A,SF,HT2,C1,M,3/19/2017
4256,1,H,A,SF,HT2,C1,M,3/19/2017
4257,1,H,A,SF,HT2,C1,M,3/26/2017
4258,1,H,A,WS,HT2,C2,M,3/26/2017
4259,1,H,A,WS,HT2,C2,M,3/26/2017
4260,1,H,A,WS,HT2,C2,M,3/26/2017
4261,1,H,A,WS,HT2,C2,M,3/26/2017
4262,1,H,A,WS,HT2,C2,M,3/26/2017
4263,1,H,A,WS,HT2,C2,M,3/26/2017
4264,1,H,A,WS,HT2,C2,M,3/26/2017
4265,1,H,A,WS,HT2,C2,M,3/26/2017
4266,1,H,A,WS,HT2,C2,M,3/26/2017
4267,1,H,A,WS,HT2,C2,M,3/26/2017
4268,1,H,A,WS,HT2,C2,M,3/26/2017
4269,1,H,B,WS,HT1,C1,M,3/26/2017
4270,1,H,B,WS,HT1,C1,M,3/26/2017
4271,1,H,B,WS,HT1,C1,M,3/26/2017
4272,1,H,B,WS,HT1,C1,M,3/26/2017
4273,1,H,B,WS,HT1,C1,M,3/26/2017
4274,1,H,B,WS,HT1,C1,M,3/26/2017
4275,1,H,B,WS,HT1,C1,M,3/26/2017
4276,1,H,B,WS,HT1,C1,M,3/26/2017
4277,1,H,B,WS,HT1,C1,M,3/26/2017
4278,1,M,A,SF,HT2,C2,S,2/26/2017
4279,1,M,A,SF,HT2,C2,S,2/26/2017
4280,1,M,A,SF,HT2,C2,S,2/26/2017
4281,1,M,A,SF,HT2,C2,S,2/26/2017
4282,1,M,A,SF,HT2,C2,S,2/5/2017
4283,1,M,A,SF,HT2,C2,S,2/5/2017
4284,1,M,A,SF,HT2,C2,S,2/5/2017
4285,1,M,A,SF,HT2,C2,S,2/5/2017
4286,1,M,A,SF,HT2,C2,S,2/5/2017
4287,1,M,A,SF,HT2,C2,S,2/5/2017
4288,1,M,A,SF,HT2,C2,S,2/5/2017
4289,1,M,A,WS,HT1,C2,S,2/5/2017
4290,1,M,A,WS,HT1,C2,S,2/5/2017
4291,1,M,A,WS,HT1,C2,S,2/5/2017
4292,1,M,A,WS,HT1,C2,S,2/5/2017
4293,1,M,A,WS,HT1,C2,S,2/5/2017
4294,1,M,A,WS,HT1,C2,S,2/5/2017
4295,1,M,A,WS,HT1,C2,S,2/5/2017
4296,1,M,A,WS,HT1,C2,S,2/5/2017
4297,1,M,A,WS,HT1,C2,S,2/5/2017
4298,1,M,A,WS,HT1,C2,S,2/5/2017
4299,1,M,A,WS,HT1,C2,S,2/5/2017
4300,1,M,A,WS,HT2,C2,S,2/5/2017
4301,1,M,A,WS,HT2,C2,S,2/5/2017
