Carcass,Unit,Visibility,GroundCover,Season,HabitatType,Split,SearchSchedule,Size
3629,4,H,B,SF,HT1,C2,2,XL
3630,4,H,B,SF,HT1,C2,2,XL
3631,4,H,B,SF,HT1,C2,2,XL
3632,4,H,B,SF,HT1,C2,2,XL
3633,4,H,A,WS,HT1,C1,2,L
3634,4,H,A,WS,HT1,C1,2,L
3635,4,H,A,WS,HT1,C1,2,L
3636,4,H,A,WS,HT1,C1,2,L
3637,4,H,A,WS,HT1,C1,2,L
3638,4,H,A,WS,HT1,C1,2,L
3639,4,H,A,WS,HT1,C1,2,L
3640,4,H,A,WS,HT1,C1,2,L
3641,4,H,A,WS,HT1,C2,2,L
3642,4,H,A,WS,HT1,C2,2,L
3643,4,H,A,WS,HT1,C2,2,L
3644,4,H,A,WS,HT1,C2,2,L
3645,4,H,A,WS,HT1,C2,2,L
3646,4,H,A,WS,HT1,C2,2,L
3647,4,H,A,WS,HT1,C2,2,L
3648,4,H,A,WS,HT1,C2,2,L
3649,4,H,A,WS,HT1,C2,2,L
3650,4,H,A,WS,HT1,C2,2,L
3651,4,H,A,WS,HT1,C2,2,L
3652,4,H,B,WS,HT1,C1,2,L
3653,4,H,B,WS,HT1,C1,2,L
3654,4,H,B,WS,HT1,C1,2,L
3655,4,H,B,WS,HT1,C1,2,L
3656,4,H,B,WS,HT1,C1,2,L
3657,4,H,B,WS,HT1,C1,2,L
3658,4,H,B,WS,HT1,C1,2,L
3659,4,H,B,WS,HT1,C1,2,L
3660,4,H,B,WS,HT1,C1,2,L
3661,4,H,B,WS,HT1,C1,2,L
3662,4,H,A,WS,HT1,C1,2,M
3663,4,H,A,WS,HT1,C1,2,M
3664,4,H,A,WS,HT1,C1,2,M
3665,4,H,A,WS,HT1,C1,2,M
3666,4,H,A,WS,HT1,C1,2,M
3667,4,H,A,WS,HT1,C1,2,M
3668,4,H,A,WS,HT1,C1,2,M
3669,4,H,A,WS,HT1,C1,2,M
3670,4,H,A,WS,HT1,C1,2,M
3671,4,H,A,WS,HT1,C2,2,M
3672,4,H,A,WS,HT1,C2,2,M
3673,4,H,A,WS,HT1,C2,2,M
3674,4,H,A,WS,HT1,C2,2,M
3675,4,H,A,WS,HT1,C2,2,M
3676,4,H,A,WS,HT1,C2,2,M
3677,4,H,A,WS,HT1,C2,2,M
3678,4,H,A,WS,HT1,C2,2,M
3679,4,H,A,WS,HT1,C2,2,M
3680,4,H,A,WS,HT1,C2,2,M
3681,4,H,A,WS,HT1,C2,2,M
3682,5,M,A,WS,HT1,C1,3,XL
3683,5,M,A,WS,HT1,C1,3,XL
3684,5,M,A,WS,HT1,C1,3,XL
3685,5,M,A,WS,HT1,C1,3,XL
3686,5,M,A,WS,HT1,C1,3,XL
3687,5,M,A,WS,HT1,C1,3,XL
3688,5,M,A,WS,HT1,C1,3,XL
3689,5,M,A,WS,HT1,C1,3,XL
3690,5,M,A,WS,HT1,C1,3,XL
3691,5,M,A,WS,HT1,C1,3,XL
3692,5,M,A,WS,HT1,C2,3,XL
3693,5,M,A,WS,HT1,C2,3,XL
3694,5,M,A,WS,HT1,C2,3,XL
3695,5,M,A,WS,HT1,C2,3,XL
3696,5,M,A,WS,HT1,C2,3,XL
3697,5,M,A,WS,HT1,C2,3,XL
3698,5,M,A,WS,HT1,C2,3,XL
3699,5,M,A,WS,HT1,C2,3,XL
3700,5,M,A,WS,HT1,C2,3,XL
3701,5,M,A,WS,HT1,C2,3,XL
3702,5,H,A,SF,HT2,C1,3,XL
3703,5,H,A,SF,HT2,C1,3,XL
3704,5,H,A,SF,HT2,C1,3,XL
3705,5,H,A,SF,HT2,C1,3,XL
3706,5,H,A,SF,HT2,C1,3,XL
3707,5,H,A,SF,HT2,C1,3,XL
3708,5,H,A,SF,HT2,C1,3,XL
3709,5,H,A,SF,HT2,C1,3,XL
3710,5,H,A,SF,HT2,C1,3,XL
3711,5,H,A,WS,HT1,C2,3,XL
3712,5,H,A,WS,HT1,C2,3,XL
3713,5,H,A,WS,HT1,C2,3,XL
3714,5,H,A,WS,HT1,C2,3,XL
3715,5,H,A,WS,HT1,C2,3,XL
3716,5,H,A,WS,HT1,C2,3,XL
3717,5,H,A,WS,HT1,C2,3,XL
3718,5,H,A,WS,HT1,C2,3,XL
3719,5,H,B,WS,HT2,C2,3,XL
3720,5,H,B,WS,HT2,C2,3,XL
3721,5,H,B,WS,HT2,C2,3,XL
3722,5,H,B,WS,HT2,C2,3,XL
3723,5,H,B,WS,HT2,C2,3,XL
3724,5,H,B,WS,HT2,C2,3,XL
3725,5,H,B,WS,HT2,C2,3,XL
3726,5,H,B,WS,HT2,C2,3,XL
3727,5,H,B,WS,HT2,C2,3,XL
3728,5,H,B,WS,HT2,C2,3,XL
3729,5,L,B,SF,HT1,C1,3,L
3730,5,L,B,SF,HT1,C1,3,L
3731,5,L,B,SF,HT1,C1,3,L
3732,5,L,B,SF,HT1,C1,3,L
3733,5,L,B,SF,HT1,C1,3,L
3734,5,L,B,SF,HT1,C1,3,L
3735,5,L,B,SF,HT1,C1,3,L
3736,5,L,B,SF,HT1,C1,3,L
3737,5,L,B,SF,HT1,C1,3,L
3738,5,L,B,SF,HT1,C1,3,L
3739,5,L,B,SF,HT1,C1,3,L
3740,5,L,B,SF,HT1,C2,3,L
3741,5,L,B,SF,HT1,C2,3,L
3742,5,L,B,SF,HT1,C2,3,L
3743,5,L,B,SF,HT1,C2,3,L
3744,5,L,B,SF,HT1,C2,3,L
3745,5,L,B,SF,HT1,C2,3,L
3746,5,L,B,SF,HT1,C2,3,L
3747,5,L,B,SF,HT1,C2,3,L
3748,5,L,B,SF,HT1,C2,3,L
3749,5,L,B,SF,HT1,C2,3,L
3750,5,L,B,SF,HT1,C2,3,L
3751,5,L,B,WS,HT1,C1,3,L
3752,5,L,B,WS,HT1,C1,3,L
3753,5,L,B,WS,HT1,C1,3,L
3754,5,L,B,WS,HT1,C1,3,L
3755,5,L,B,WS,HT1,C1,3,L
3756,5,L,B,WS,HT1,C1,3,L
3757,5,L,B,WS,HT1,C1,3,L
3758,5,L,B,WS,HT1,C1,3,L
3759,5,L,B,WS,HT1,C1,3,L
3760,5,L,B,WS,HT1,C1,3,L
3761,5,L,B,WS,HT1,C1,3,L
3762,5,M,B,WS,HT2,C2,3,L
3763,5,M,B,WS,HT2,C2,3,L
3764,5,M,B,WS,HT2,C2,3,L
3765,5,M,B,WS,HT2,C2,3,L
3766,5,M,B,WS,HT2,C2,3,L
3767,5,M,B,WS,HT2,C2,3,L
3768,5,M,B,WS,HT2,C2,3,L
3769,5,M,B,WS,HT2,C2,3,L
3770,5,H,B,WS,HT2,C1,3,L
3771,5,H,B,WS,HT2,C1,3,L
3772,5,H,B,WS,HT2,C1,3,L
3773,5,H,B,WS,HT2,C1,3,L
3774,5,H,B,WS,HT2,C1,3,L
3775,5,H,B,WS,HT2,C1,3,L
3776,5,H,B,WS,HT2,C1,3,L
3777,5,H,B,WS,HT2,C1,3,L
3778,5,L,A,SF,HT2,C1,3,M
3779,5,L,A,SF,HT2,C1,3,M
3780,5,L,A,SF,HT2,C1,3,M
3781,5,L,A,SF,HT2,C1,3,M
3782,5,L,A,SF,HT2,C1,3,M
3783,5,L,A,SF,HT2,C1,3,M
3784,5,L,A,SF,HT2,C1,3,M
3785,5,L,A,SF,HT2,C1,3,M
3786,5,H,A,SF,HT2,C2,3,M
3787,5,H,A,SF,HT2,C2,3,M
3788,5,H,A,SF,HT2,C2,3,M
3789,5,H,A,SF,HT2,C2,3,M
3790,5,H,A,SF,HT2,C2,3,M
3791,5,H,A,SF,HT2,C2,3,M
3792,5,H,A,SF,HT2,C2,3,M
3793,5,H,A,SF,HT2,C2,3,M
3794,5,H,A,SF,HT2,C2,3,M
3795,5,H,B,WS,HT2,C1,3,M
3796,5,H,B,WS,HT2,C1,3,M
3797,5,H,B,WS,HT2,C1,3,M
3798,5,H,B,WS,HT2,C1,3,M
3799,5,H,B,WS,HT2,C1,3,M
3800,5,H,B,WS,HT2,C1,3,M
3801,5,H,B,WS,HT2,C1,3,M
3802,5,H,B,WS,HT2,C1,3,M
3803,5,H,B,WS,HT2,C1,3,M
3804,5,H,B,WS,HT2,C1,3,M
3805,1,H,B,SF,HT2,C1,1,XL
3806,1,H,B,SF,HT2,C1,1,XL
3807,1,H,B,SF,HT2,C1,1,XL
3808,1,H,B,SF,HT2,C1,1,XL
3809,1,H,B,SF,HT2,C1,1,XL
3810,1,H,B,SF,HT2,C1,1,XL
3811,1,H,B,SF,HT2,C1,1,XL
3812,1,H,B,SF,HT2,C1,1,XL
3813,1,H,B,SF,HT2,C1,1,XL
3814,1,H,A,WS,HT1,C2,1,M
3815,1,H,A,WS,HT1,C2,1,M
3816,1,H,A,WS,HT1,C2,1,M
3817,1,H,A,WS,HT1,C2,1,M
3818,1,H,A,WS,HT1,C2,1,M
3819,1,H,A,WS,HT1,C2,1,M
3820,1,H,A,WS,HT1,C2,1,M
3821,1,H,A,WS,HT1,C2,1,M
3822,1,M,A,SF,HT1,C2,1,S
3823,1,M,A,SF,HT1,C2,1,S
3824,1,M,A,SF,HT1,C2,1,S
3825,1,M,A,SF,HT1,C2,1,S
3826,1,M,A,SF,HT1,C2,1,S
3827,1,M,A,SF,HT1,C2,1,S
3828,1,M,A,SF,HT1,C2,1,S
3829,1,M,A,SF,HT1,C2,1,S
3830,1,M,A,SF,HT1,C2,1,S
3831,1,M,A,SF,HT1,C2,1,S
3832,1,M,B,WS,HT1,C1,1,S
3833,1,M,B,WS,HT1,C1,1,S
3834,1,M,B,WS,HT1,C1,1,S
3835,1,M,B,WS,HT1,C1,1,S
3836,1,M,B,WS,HT1,C1,1,S
3837,1,M,B,WS,HT1,C1,1,S
3838,1,M,B,WS,HT1,C1,1,S
3839,1,M,B,WS,HT1,C1,1,S
3840,1,H,B,SF,HT1,C1,1,S
3841,1,H,B,SF,HT1,C1,1,S
3842,1,H,B,SF,HT1,C1,1,S
3843,1,H,B,SF,HT1,C1,1,S
3844,1,H,B,SF,HT1,C1,1,S
3845,1,H,B,SF,HT1,C1,1,S
3846,1,H,B,SF,HT1,C1,1,S
3847,1,H,B,SF,HT1,C1,1,S
3848,1,H,B,SF,HT1,C1,1,S
3849,1,H,B,SF,HT1,C1,1,S
3850,2,H,B,SF,HT1,C2,1,XL
3851,2,H,B,SF,HT1,C2,1,XL
3852,2,H,B,SF,HT1,C2,1,XL
3853,2,H,B,SF,HT1,C2,1,XL
3854,2,H,B,SF,HT1,C2,1,XL
3855,2,H,B,SF,HT1,C2,1,XL
3856,2,H,B,SF,HT1,C2,1,XL
3857,2,H,B,SF,HT1,C2,1,XL
3858,2,H,B,SF,HT1,C2,1,XL
3859,2,H,B,SF,HT1,C2,1,XL
3860,2,H,B,SF,HT1,C2,1,XL
3861,2,H,B,SF,HT2,C2,1,XL
3862,2,H,B,SF,HT2,C2,1,XL
3863,2,H,B,SF,HT2,C2,1,XL
3864,2,H,B,SF,HT2,C2,1,XL
3865,2,H,B,SF,HT2,C2,1,XL
3866,2,H,B,SF,HT2,C2,1,XL
3867,2,H,B,SF,HT2,C2,1,XL
3868,2,H,B,SF,HT2,C2,1,XL
3869,2,H,B,SF,HT2,C2,1,XL
3870,2,M,A,WS,HT1,C2,1,M
3871,2,M,A,WS,HT1,C2,1,M
3872,2,M,A,WS,HT1,C2,1,M
3873,2,M,A,WS,HT1,C2,1,M
3874,2,M,A,WS,HT1,C2,1,M
3875,2,M,A,WS,HT1,C2,1,M
3876,2,M,A,WS,HT1,C2,1,M
3877,2,M,A,WS,HT1,C2,1,M
3878,2,M,A,WS,HT1,C2,1,M
3879,2,M,A,WS,HT1,C2,1,M
3880,2,M,A,WS,HT1,C2,1,M
3881,2,M,B,SF,HT2,C1,1,M
3882,2,M,B,SF,HT2,C1,1,M
3883,2,M,B,SF,HT2,C1,1,M
3884,2,M,B,SF,HT2,C1,1,M
3885,2,M,B,SF,HT2,C1,1,M
3886,2,M,B,SF,HT2,C1,1,M
3887,2,M,B,SF,HT2,C1,1,M
3888,2,M,B,SF,HT2,C1,1,M
3889,2,M,B,SF,HT2,C1,1,S
3890,2,M,B,SF,HT2,C1,1,S
3891,2,M,B,SF,HT2,C1,1,S
3892,2,M,B,SF,HT2,C1,1,S
3893,2,M,B,SF,HT2,C1,1,S
3894,2,M,B,SF,HT2,C1,1,S
3895,2,M,B,SF,HT2,C1,1,S
3896,2,M,B,SF,HT2,C1,1,S
3897,2,M,B,SF,HT2,C1,1,S
3898,2,M,B,SF,HT2,C1,1,S
3899,2,M,B,SF,HT2,C1,1,S
3900,3,H,A,WS,HT1,C1,2,XL
3901,3,H,A,WS,HT1,C1,2,XL
3902,3,H,A,WS,HT1,C1,2,XL
3903,3,H,A,WS,HT1,C1,2,XL
3904,3,H,A,WS,HT1,C1,2,XL
3905,3,H,A,WS,HT1,C1,2,XL
3906,3,H,A,WS,HT1,C1,2,XL
3907,3,H,A,WS,HT1,C1,2,XL
3908,3,H,A,WS,HT1,C1,2,XL
3909,3,M,A,WS,HT1,C2,2,L
3910,3,M,A,WS,HT1,C2,2,L
3911,3,M,A,WS,HT1,C2,2,L
3912,3,M,A,WS,HT1,C2,2,L
3913,3,M,A,WS,HT1,C2,2,L
3914,3,M,A,WS,HT1,C2,2,L
3915,3,M,A,WS,HT1,C2,2,L
3916,3,M,A,WS,HT1,C2,2,L
3917,3,M,A,WS,HT1,C2,2,L
3918,3,M,A,WS,HT1,C2,2,L
3919,3,M,A,WS,HT1,C2,2,L
3920,3,M,B,SF,HT1,C1,2,L
3921,3,M,B,SF,HT1,C1,2,L
3922,3,M,B,SF,HT1,C1,2,L
3923,3,M,B,SF,HT1,C1,2,L
3924,3,M,B,SF,HT1,C1,2,L
3925,3,M,B,SF,HT1,C1,2,L
3926,3,M,B,SF,HT1,C1,2,L
3927,3,M,B,SF,HT1,C1,2,L
3928,3,M,A,WS,HT1,C2,2,M
3929,3,M,A,WS,HT1,C2,2,M
3930,3,M,A,WS,HT1,C2,2,M
3931,3,M,A,WS,HT1,C2,2,M
3932,3,M,A,WS,HT1,C2,2,M
3933,3,M,A,WS,HT1,C2,2,M
3934,3,M,A,WS,HT1,C2,2,M
3935,3,M,A,WS,HT1,C2,2,M
3936,3,M,A,WS,HT1,C2,2,M
3937,3,H,A,WS,HT2,C1,2,M
3938,3,H,A,WS,HT2,C1,2,M
3939,3,H,A,WS,HT2,C1,2,M
3940,3,H,A,WS,HT2,C1,2,M
3941,3,H,A,WS,HT2,C1,2,M
3942,3,H,A,WS,HT2,C1,2,M
3943,3,H,A,WS,HT2,C1,2,M
3944,3,H,A,WS,HT2,C1,2,M
3945,3,H,B,SF,HT2,C1,2,S
3946,3,H,B,SF,HT2,C1,2,S
3947,3,H,B,SF,HT2,C1,2,S
3948,3,H,B,SF,HT2,C1,2,S
3949,3,H,B,SF,HT2,C1,2,S
3950,3,H,B,SF,HT2,C1,2,S
3951,3,H,B,SF,HT2,C1,2,S
3952,3,H,B,SF,HT2,C1,2,S
3953,4,M,B,SF,HT1,C1,2,XL
3954,4,M,B,SF,HT1,C1,2,XL
3955,4,M,B,SF,HT1,C1,2,XL
3956,4,M,B,SF,HT1,C1,2,XL
3957,4,M,B,SF,HT1,C1,2,XL
3958,4,M,B,SF,HT1,C1,2,XL
3959,4,M,B,SF,HT1,C1,2,XL
3960,4,M,B,SF,HT1,C1,2,XL
3961,4,M,B,SF,HT1,C1,2,XL
3962,4,M,B,SF,HT1,C1,2,XL
3963,4,M,B,SF,HT1,C1,2,XL
3964,4,M,B,SF,HT2,C2,2,XL
3965,4,M,B,SF,HT2,C2,2,XL
3966,4,M,B,SF,HT2,C2,2,XL
3967,4,M,B,SF,HT2,C2,2,XL
3968,4,M,B,SF,HT2,C2,2,XL
3969,4,M,B,SF,HT2,C2,2,XL
3970,4,M,B,SF,HT2,C2,2,XL
3971,4,M,B,SF,HT2,C2,2,XL
3972,4,M,B,SF,HT2,C2,2,XL
3973,4,H,A,WS,HT2,C2,2,XL
3974,4,H,A,WS,HT2,C2,2,XL
3975,4,H,A,WS,HT2,C2,2,XL
3976,4,H,A,WS,HT2,C2,2,XL
3977,4,H,A,WS,HT2,C2,2,XL
3978,4,H,A,WS,HT2,C2,2,XL
3979,4,H,A,WS,HT2,C2,2,XL
3980,4,H,A,WS,HT2,C2,2,XL
3981,4,H,B,WS,HT1,C2,2,XL
3982,4,H,B,WS,HT1,C2,2,XL
3983,4,H,B,WS,HT1,C2,2,XL
3984,4,H,B,WS,HT1,C2,2,XL
3985,4,H,B,WS,HT1,C2,2,XL
3986,4,H,B,WS,HT1,C2,2,XL
3987,4,H,B,WS,HT1,C2,2,XL
3988,4,H,B,WS,HT1,C2,2,XL
3989,4,L,A,SF,HT1,C1,2,L
3990,4,L,A,SF,HT1,C1,2,L
3991,4,L,A,SF,HT1,C1,2,L
3992,4,L,A,SF,HT1,C1,2,L
3993,4,L,A,SF,HT1,C1,2,L
3994,4,L,A,SF,HT1,C1,2,L
3995,4,L,A,SF,HT1,C1,2,L
3996,4,L,A,SF,HT1,C1,2,L
3997,4,L,A,SF,HT1,C1,2,L
3998,4,L,A,SF,HT1,C2,2,L
3999,4,L,A,SF,HT1,C2,2,L
4000,4,L,A,SF,HT1,C2,2,L
4001,4,L,A,SF,HT1,C2,2,L
4002,4,L,A,SF,HT1,C2,2,L
4003,4,L,A,SF,HT1,C2,2,L
4004,4,L,A,SF,HT1,C2,2,L
4005,4,L,A,SF,HT1,C2,2,L
4006,4,L,A,SF,HT1,C2,2,L
4007,4,L,A,SF,HT1,C2,2,L
4008,4,L,A,SF,HT1,C2,2,L
4009,4,M,A,WS,HT2,C2,2,L
4010,4,M,A,WS,HT2,C2,2,L
4011,4,M,A,WS,HT2,C2,2,L
4012,4,M,A,WS,HT2,C2,2,L
4013,4,M,A,WS,HT2,C2,2,L
4014,4,M,A,WS,HT2,C2,2,L
4015,4,M,A,WS,HT2,C2,2,L
4016,4,M,A,WS,HT2,C2,2,L
4017,4,M,A,WS,HT2,C2,2,L
4018,4,M,A,WS,HT2,C2,2,L
4019,4,M,B,WS,HT1,C2,2,L
4020,4,M,B,WS,HT1,C2,2,L
4021,4,M,B,WS,HT1,C2,2,L
4022,4,M,B,WS,HT1,C2,2,L
4023,4,M,B,WS,HT1,C2,2,L
4024,4,M,B,WS,HT1,C2,2,L
4025,4,M,B,WS,HT1,C2,2,L
4026,4,M,B,WS,HT1,C2,2,L
4027,4,M,B,WS,HT1,C2,2,L
4028,4,M,B,WS,HT1,C2,2,L
4029,4,M,B,WS,HT2,C1,2,L
4030,4,M,B,WS,HT2,C1,2,L
4031,4,M,B,WS,HT2,C1,2,L
4032,4,M,B,WS,HT2,C1,2,L
4033,4,M,B,WS,HT2,C1,2,L
4034,4,M,B,WS,HT2,C1,2,L
4035,4,M,B,WS,HT2,C1,2,L
4036,4,M,B,WS,HT2,C1,2,L
4037,4,H,A,WS,HT2,C2,2,L
4038,4,H,A,WS,HT2,C2,2,L
4039,4,H,A,WS,HT2,C2,2,L
4040,4,H,A,WS,HT2,C2,2,L
4041,4,H,A,WS,HT2,C2,2,L
4042,4,H,A,WS,HT2,C2,2,L
4043,4,H,A,WS,HT2,C2,2,L
4044,4,H,A,WS,HT2,C2,2,L
4045,4,H,A,WS,HT2,C2,2,L
4046,4,H,A,WS,HT2,C2,2,L
4047,4,H,B,WS,HT1,C2,2,L
4048,4,H,B,WS,HT1,C2,2,L
4049,4,H,B,WS,HT1,C2,2,L
4050,4,H,B,WS,HT1,C2,2,L
4051,4,H,B,WS,HT1,C2,2,L
4052,4,H,B,WS,HT1,C2,2,L
4053,4,H,B,WS,HT1,C2,2,L
4054,4,H,B,WS,HT1,C2,2,L
4055,4,H,B,WS,HT1,C2,2,L
4056,4,H,B,WS,HT1,C2,2,M
4057,4,H,B,WS,HT1,C2,2,M
4058,4,H,B,WS,HT1,C2,2,M
4059,4,H,B,WS,HT1,C2,2,M
4060,4,H,B,WS,HT1,C2,2,M
4061,4,H,B,WS,HT1,C2,2,M
4062,4,H,B,WS,HT1,C2,2,M
4063,4,H,B,WS,HT1,C2,2,M
4064,4,H,B,WS,HT1,C2,2,M
4065,4,H,B,WS,HT1,C2,2,M
4066,4,H,B,WS,HT1,C2,2,M
4067,4,H,B,WS,HT1,C2,2,S
4068,4,H,B,WS,HT1,C2,2,S
4069,4,H,B,WS,HT1,C2,2,S
4070,4,H,B,WS,HT1,C2,2,S
4071,4,H,B,WS,HT1,C2,2,S
4072,4,H,B,WS,HT1,C2,2,S
4073,4,H,B,WS,HT1,C2,2,S
4074,4,H,B,WS,HT1,C2,2,S
4075,4,H,B,WS,HT1,C2,2,S
4076,4,H,B,WS,HT1,C2,2,S
4077,4,H,B,WS,HT2,C1,2,S
4078,4,H,B,WS,HT2,C1,2,S
4079,4,H,B,WS,HT2,C1,2,S
4080,4,H,B,WS,HT2,C1,2,S
4081,4,H,B,WS,HT2,C1,2,S
4082,4,H,B,WS,HT2,C1,2,S
4083,4,H,B,WS,HT2,C1,2,S
4084,4,H,B,WS,HT2,C1,2,S
4085,5,H,A,SF,HT1,C1,3,XL
4086,5,H,A,SF,HT1,C1,3,XL
4087,5,H,A,SF,HT1,C1,3,XL
4088,5,H,A,SF,HT1,C1,3,XL
4089,5,H,A,SF,HT1,C1,3,XL
4090,5,H,A,SF,HT1,C1,3,XL
4091,5,H,A,SF,HT1,C1,3,XL
4092,5,H,A,SF,HT1,C1,3,XL
4093,5,H,A,SF,HT1,C1,3,XL
4094,5,H,B,WS,HT1,C1,3,XL
4095,5,H,B,WS,HT1,C1,3,XL
4096,5,H,B,WS,HT1,C1,3,XL
4097,5,H,B,WS,HT1,C1,3,XL
4098,5,H,B,WS,HT1,C1,3,XL
4099,5,H,B,WS,HT1,C1,3,XL
4100,5,H,B,WS,HT1,C1,3,XL
4101,5,H,B,WS,HT1,C1,3,XL
4102,5,H,B,WS,HT1,C1,3,XL
4103,5,H,B,WS,HT1,C1,3,XL
4104,5,M,A,SF,HT2,C2,3,L
4105,5,M,A,SF,HT2,C2,3,L
4106,5,M,A,SF,HT2,C2,3,L
4107,5,M,A,SF,HT2,C2,3,L
4108,5,M,A,SF,HT2,C2,3,L
4109,5,M,A,SF,HT2,C2,3,L
4110,5,M,A,SF,HT2,C2,3,L
4111,5,M,A,SF,HT2,C2,3,L
4112,5,M,A,SF,HT2,C2,3,L
4113,5,M,A,SF,HT2,C2,3,L
4114,5,M,B,WS,HT1,C1,3,L
4115,5,M,B,WS,HT1,C1,3,L
4116,5,M,B,WS,HT1,C1,3,L
4117,5,M,B,WS,HT1,C1,3,L
4118,5,M,B,WS,HT1,C1,3,L
4119,5,M,B,WS,HT1,C1,3,L
4120,5,M,B,WS,HT1,C1,3,L
4121,5,M,B,WS,HT1,C1,3,L
4122,5,M,B,WS,HT1,C1,3,L
4123,5,M,B,WS,HT1,C2,3,L
4124,5,M,B,WS,HT1,C2,3,L
4125,5,M,B,WS,HT1,C2,3,L
4126,5,M,B,WS,HT1,C2,3,L
4127,5,M,B,WS,HT1,C2,3,L
4128,5,M,B,WS,HT1,C2,3,L
4129,5,M,B,WS,HT1,C2,3,L
4130,5,M,B,WS,HT1,C2,3,L
4131,5,M,B,WS,HT1,C2,3,L
4132,5,M,B,WS,HT1,C2,3,L
4133,5,M,B,WS,HT1,C2,3,L
4134,5,H,A,SF,HT1,C1,3,L
4135,5,H,A,SF,HT1,C1,3,L
4136,5,H,A,SF,HT1,C1,3,L
4137,5,H,A,SF,HT1,C1,3,L
4138,5,H,A,SF,HT1,C1,3,L
4139,5,H,A,SF,HT1,C1,3,L
4140,5,H,A,SF,HT1,C1,3,L
4141,5,H,A,SF,HT1,C1,3,L
4142,5,H,A,SF,HT1,C1,3,L
4143,5,H,A,SF,HT1,C1,3,L
4144,5,M,B,WS,HT1,C1,3,M
4145,5,M,B,WS,HT1,C1,3,M
4146,5,M,B,WS,HT1,C1,3,M
4147,5,M,B,WS,HT1,C1,3,M
4148,5,M,B,WS,HT1,C1,3,M
4149,5,M,B,WS,HT1,C1,3,M
4150,5,M,B,WS,HT1,C1,3,M
4151,5,M,B,WS,HT1,C1,3,M
4152,5,M,B,WS,HT1,C1,3,M
4153,5,M,B,WS,HT1,C1,3,M
4154,3,M,A,SF,HT1,C1,2,XL
4155,3,M,A,SF,HT1,C1,2,XL
4156,3,M,A,SF,HT1,C1,2,XL
4157,3,M,A,SF,HT1,C1,2,XL
4158,3,M,A,SF,HT1,C1,2,XL
4159,3,M,A,SF,HT1,C1,2,XL
4160,3,M,A,SF,HT1,C1,2,XL
4161,3,M,A,SF,HT1,C1,2,XL
4162,3,H,B,SF,HT2,C2,2,XL
4163,3,H,B,SF,HT2,C2,2,XL
4164,3,H,B,SF,HT2,C2,2,XL
4165,3,H,B,SF,HT2,C2,2,XL
4166,3,H,B,SF,HT2,C2,2,XL
4167,3,H,B,SF,HT2,C2,2,XL
4168,3,H,B,SF,HT2,C2,2,XL
4169,3,H,B,SF,HT2,C2,2,XL
4170,3,H,B,SF,HT2,C2,2,XL
4171,3,H,B,SF,HT2,C2,2,XL
4172,3,H,B,SF,HT2,C2,2,L
4173,3,H,B,SF,HT2,C2,2,L
4174,3,H,B,SF,HT2,C2,2,L
4175,3,H,B,SF,HT2,C2,2,L
4176,3,H,B,SF,HT2,C2,2,L
4177,3,H,B,SF,HT2,C2,2,L
4178,3,H,B,SF,HT2,C2,2,L
4179,3,H,B,SF,HT2,C2,2,L
4180,3,H,B,SF,HT2,C2,2,L
4181,3,H,B,SF,HT2,C2,2,L
4182,5,H,B,SF,HT1,C1,3,XL
4183,5,H,B,SF,HT1,C1,3,XL
4184,5,H,B,SF,HT1,C1,3,XL
4185,5,H,B,SF,HT1,C1,3,XL
4186,5,H,B,SF,HT1,C1,3,XL
4187,5,H,B,SF,HT1,C1,3,XL
4188,5,H,B,SF,HT1,C1,3,XL
4189,5,H,B,SF,HT1,C1,3,XL
4190,5,H,B,SF,HT1,C1,3,XL
4191,5,H,B,SF,HT1,C1,3,XL
4192,5,H,B,WS,HT1,C2,3,XL
4193,5,H,B,WS,HT1,C2,3,XL
4194,5,H,B,WS,HT1,C2,3,XL
4195,5,H,B,WS,HT1,C2,3,XL
4196,5,H,B,WS,HT1,C2,3,XL
4197,5,H,B,WS,HT1,C2,3,XL
4198,5,H,B,WS,HT1,C2,3,XL
4199,5,H,B,WS,HT1,C2,3,XL
4200,5,H,B,WS,HT1,C2,3,XL
4201,5,H,B,WS,HT1,C2,3,XL
4202,5,H,B,WS,HT1,C2,3,XL
4203,1,H,A,SF,HT1,C2,1,XL
4204,1,H,A,SF,HT1,C2,1,XL
4205,1,H,A,SF,HT1,C2,1,XL
4206,1,H,A,SF,HT1,C2,1,XL
4207,1,H,A,SF,HT1,C2,1,XL
4208,1,H,A,SF,HT1,C2,1,XL
4209,1,H,A,SF,HT1,C2,1,XL
4210,1,H,A,SF,HT1,C2,1,XL
4211,1,H,A,SF,HT1,C2,1,XL
4212,1,H,A,SF,HT1,C2,1,XL
4213,1,H,A,SF,HT1,C1,1,L
4214,1,H,A,SF,HT1,C1,1,L
4215,1,H,A,SF,HT1,C1,1,L
4216,1,H,A,SF,HT1,C1,1,L
4217,1,H,A,SF,HT1,C1,1,L
4218,1,H,A,SF,HT1,C1,1,L
4219,1,H,A,SF,HT1,C1,1,L
4220,1,H,A,SF,HT1,C1,1,L
4221,1,H,A,SF,HT1,C1,1,L
4222,1,H,A,SF,HT1,C1,1,L
4223,1,H,A,SF,HT1,C1,1,L
4224,1,M,A,WS,HT2,C2,1,M
4225,1,M,A,WS,HT2,C2,1,M
4226,1,M,A,WS,HT2,C2,1,M
